"CODCIA","CODAGCAUSA","CAUSA","OFICIOCAUSA","FECHA_CREACION","CODPFCAUSA","ACTIVO","ESWEBCLI"
1,7,"Caida de Rayo","Urgencia Cerrajería",27/12/23,111,"0","N"
1,11,"Choque o Impacto de Vehículos","Urgencia Cerrajería",27/12/23,111,"0","N"
1,36,"Choque o Impacto de Vehículos","Urgencia Cerrajería",27/12/23,111,"0","N"
1,49,"Coparticipación Comunidad","Urgencia Cerrajería",27/12/23,111,"0","N"
1,15,"Corrimiento de terreno","Urgencia Cerrajería",27/12/23,111,"0","N"
1,1,"Daños Agua","Urgencia Cerrajería",27/12/23,111,"0","N"
1,42,"Daños Eléctricos","Urgencia Cerrajería",27/12/23,111,"0","N"
1,21,"Daños Mercancia Transportada","Urgencia Cerrajería",27/12/23,111,"0","N"
1,22,"Derrame Inst. fijas Extinción","Urgencia Cerrajería",27/12/23,111,"0","N"
1,20,"Derrame Mercancias Líquidas","Urgencia Cerrajería",27/12/23,111,"0","N"
1,43,"Deterioro Alimentos Refrigerados","Urgencia Cerrajería",27/12/23,111,"0","N"
1,63,"Envío profesionales","Urgencia Cerrajería",27/12/23,111,"0","N"
1,44,"Equipos informáticos","Urgencia Cerrajería",27/12/23,111,"0","N"
1,48,"Explosion","Urgencia Cerrajería",27/12/23,111,"0","N"
1,5,"Fuga en instalación contraincendios","Urgencia Cerrajería",27/12/23,111,"0","N"
1,47,"Humo","Urgencia Cerrajería",27/12/23,111,"0","N"
1,164,"Hurto o pérdida de llaves","Urgencia Cerrajería",27/12/23,111,"0","N"
1,127,"Hurto o pérdida de llaves","Urgencia Cerrajería",27/12/23,111,"0","N"
1,46,"Incendio","Urgencia Cerrajería",27/12/23,111,"0","N"
1,27,"Infidelidad de Empleados","Urgencia Cerrajería",27/12/23,111,"0","N"
1,50,"Infidelidad de Empleados","Urgencia Cerrajería",27/12/23,111,"0","N"
1,164,"Hurto o pérdida de llaves","Multiservicio",27/12/23,0,"0","S"
1,164,"Hurto o pérdida de llaves","Tejados",27/12/23,44,"0","N"
1,164,"Hurto o pérdida de llaves","Antenista",27/12/23,48,"0","N"
1,164,"Hurto o pérdida de llaves","Cerrajeria",27/12/23,52,"0","N"
1,164,"Hurto o pérdida de llaves","Cristaleria",27/12/23,53,"0","N"
1,164,"Hurto o pérdida de llaves","Electricidad",27/12/23,55,"0","N"
1,164,"Hurto o pérdida de llaves","Mármol",27/12/23,57,"0","N"
1,164,"Hurto o pérdida de llaves","Electricidad T.V.",27/12/23,78,"0","N"
1,164,"Hurto o pérdida de llaves","Electricidad Ordenadores",27/12/23,79,"0","N"
1,164,"Hurto o pérdida de llaves","Loza Sanitaria",27/12/23,80,"0","N"
1,164,"Hurto o pérdida de llaves","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,164,"Hurto o pérdida de llaves","Cristales vitroceramica",27/12/23,83,"0","N"
1,164,"Hurto o pérdida de llaves","No existen profesionales",27/12/23,88,"0","N"
1,164,"Hurto o pérdida de llaves","Bricolaje",27/12/23,90,"0","N"
1,164,"Hurto o pérdida de llaves","Brico-electrónica",27/12/23,91,"0","N"
1,164,"Hurto o pérdida de llaves","Aparatos industriales",27/12/23,93,"0","N"
1,165,"Caida de Rayo","Multiservicio",27/12/23,0,"0","S"
1,165,"Caida de Rayo","Tejados",27/12/23,44,"0","N"
1,165,"Caida de Rayo","Antenista",27/12/23,48,"1","N"
1,165,"Caida de Rayo","Cerrajeria",27/12/23,52,"0","N"
1,165,"Caida de Rayo","Cristaleria",27/12/23,53,"0","N"
1,165,"Caida de Rayo","Electricidad",27/12/23,55,"0","N"
1,165,"Caida de Rayo","Mármol",27/12/23,57,"0","N"
1,165,"Caida de Rayo","Electricidad T.V.",27/12/23,78,"1","N"
1,165,"Caida de Rayo","Electricidad Ordenadores",27/12/23,79,"1","N"
1,165,"Caida de Rayo","Loza Sanitaria",27/12/23,80,"0","N"
1,165,"Caida de Rayo","Reparacion  electrodomesticos",27/12/23,82,"1","N"
1,165,"Caida de Rayo","Cristales vitroceramica",27/12/23,83,"0","N"
1,165,"Caida de Rayo","No existen profesionales",27/12/23,88,"0","N"
1,165,"Caida de Rayo","Bricolaje",27/12/23,90,"0","N"
1,165,"Caida de Rayo","Brico-electrónica",27/12/23,91,"0","N"
1,165,"Caida de Rayo","Aparatos industriales",27/12/23,93,"0","N"
1,166,"Loza - Marmoles","Multiservicio",27/12/23,0,"0","N"
1,166,"Loza - Marmoles","Tejados",27/12/23,44,"0","N"
1,166,"Loza - Marmoles","Antenista",27/12/23,48,"0","N"
1,166,"Loza - Marmoles","Cerrajeria",27/12/23,52,"0","N"
1,166,"Loza - Marmoles","Cristaleria",27/12/23,53,"0","N"
1,166,"Loza - Marmoles","Electricidad",27/12/23,55,"0","N"
1,166,"Loza - Marmoles","Mármol",27/12/23,57,"1","N"
1,166,"Loza - Marmoles","Electricidad T.V.",27/12/23,78,"0","N"
1,166,"Loza - Marmoles","Electricidad Ordenadores",27/12/23,79,"0","N"
1,166,"Loza - Marmoles","Loza Sanitaria",27/12/23,80,"1","S"
1,166,"Loza - Marmoles","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,166,"Loza - Marmoles","Cristales vitroceramica",27/12/23,83,"0","N"
1,166,"Loza - Marmoles","No existen profesionales",27/12/23,88,"0","N"
1,166,"Loza - Marmoles","Bricolaje",27/12/23,90,"0","N"
1,166,"Loza - Marmoles","Brico-electrónica",27/12/23,91,"0","N"
1,166,"Loza - Marmoles","Aparatos industriales",27/12/23,93,"0","N"
1,167,"Ondas Sónicas","Multiservicio",27/12/23,0,"0","S"
1,167,"Ondas Sónicas","Tejados",27/12/23,44,"0","N"
1,167,"Ondas Sónicas","Antenista",27/12/23,48,"0","N"
1,167,"Ondas Sónicas","Cerrajeria",27/12/23,52,"0","N"
1,167,"Ondas Sónicas","Cristaleria",27/12/23,53,"0","N"
1,167,"Ondas Sónicas","Electricidad",27/12/23,55,"0","N"
1,167,"Ondas Sónicas","Mármol",27/12/23,57,"0","N"
1,167,"Ondas Sónicas","Electricidad T.V.",27/12/23,78,"0","N"
1,186,"Atasco - Sin Daños","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,186,"Atasco - Sin Daños","Loza Sanitaria",27/12/23,80,"0","N"
1,186,"Atasco - Sin Daños","Multiservicio",27/12/23,0,"0","S"
1,186,"Atasco - Sin Daños","Tejados",27/12/23,44,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Cristaleria",27/12/23,53,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Cerrajeria",27/12/23,52,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Electricidad Ordenadores",27/12/23,79,"1","S"
1,19,"Averia de Maquinaria o Equipos Electronicos","Brico-electrónica",27/12/23,91,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Electricidad T.V.",27/12/23,78,"1","N"
1,20,"Derrame Mercancias Líquidas","Electricidad T.V.",27/12/23,78,"0","N"
1,20,"Derrame Mercancias Líquidas","No existen profesionales",27/12/23,88,"0","N"
1,20,"Derrame Mercancias Líquidas","Bricolaje",27/12/23,90,"0","N"
1,20,"Derrame Mercancias Líquidas","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,21,"Daños Mercancia Transportada","Multiservicio",27/12/23,0,"0","S"
1,21,"Daños Mercancia Transportada","Tejados",27/12/23,44,"0","N"
1,21,"Daños Mercancia Transportada","Antenista",27/12/23,48,"0","N"
1,21,"Daños Mercancia Transportada","Electricidad",27/12/23,55,"0","N"
1,21,"Daños Mercancia Transportada","Cristaleria",27/12/23,53,"0","N"
1,21,"Daños Mercancia Transportada","Cerrajeria",27/12/23,52,"0","N"
1,21,"Daños Mercancia Transportada","Electricidad Ordenadores",27/12/23,79,"0","N"
1,22,"Derrame Inst. fijas Extinción","Antenista",27/12/23,48,"0","N"
1,22,"Derrame Inst. fijas Extinción","Electricidad",27/12/23,55,"0","N"
1,22,"Derrame Inst. fijas Extinción","Cristaleria",27/12/23,53,"0","N"
1,22,"Derrame Inst. fijas Extinción","Cerrajeria",27/12/23,52,"0","N"
1,22,"Derrame Inst. fijas Extinción","Electricidad Ordenadores",27/12/23,79,"0","N"
1,22,"Derrame Inst. fijas Extinción","Brico-electrónica",27/12/23,91,"0","N"
1,22,"Derrame Inst. fijas Extinción","Electricidad T.V.",27/12/23,78,"0","N"
1,22,"Derrame Inst. fijas Extinción","No existen profesionales",27/12/23,88,"0","N"
1,22,"Derrame Inst. fijas Extinción","Bricolaje",27/12/23,90,"0","N"
1,22,"Derrame Inst. fijas Extinción","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,22,"Derrame Inst. fijas Extinción","Loza Sanitaria",27/12/23,80,"0","N"
1,23,"Atraco en comercio","Multiservicio",27/12/23,0,"0","S"
1,23,"Atraco en comercio","Tejados",27/12/23,44,"0","N"
1,23,"Atraco en comercio","Antenista",27/12/23,48,"0","N"
1,23,"Atraco en comercio","Electricidad",27/12/23,55,"0","N"
1,23,"Atraco en comercio","Cristaleria",27/12/23,53,"0","N"
1,23,"Atraco en comercio","Electricidad Ordenadores",27/12/23,79,"0","N"
1,23,"Atraco en comercio","Brico-electrónica",27/12/23,91,"0","N"
1,23,"Atraco en comercio","Electricidad T.V.",27/12/23,78,"0","N"
1,24,"Atraco en vía pública","Cerrajeria",27/12/23,52,"0","S"
1,24,"Atraco en vía pública","Electricidad Ordenadores",27/12/23,79,"0","N"
1,24,"Atraco en vía pública","Brico-electrónica",27/12/23,91,"0","N"
1,24,"Atraco en vía pública","Bricolaje",27/12/23,90,"0","N"
1,24,"Atraco en vía pública","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,24,"Atraco en vía pública","Loza Sanitaria",27/12/23,80,"0","N"
1,25,"Robo","Multiservicio",27/12/23,0,"0","N"
1,25,"Robo","Tejados",27/12/23,44,"0","N"
1,25,"Robo","Antenista",27/12/23,48,"0","N"
1,25,"Robo","Electricidad",27/12/23,55,"0","N"
1,26,"Actos de Vandalismo","Antenista",27/12/23,48,"0","N"
1,26,"Actos de Vandalismo","Cerrajeria",27/12/23,52,"1","N"
1,26,"Actos de Vandalismo","Electricidad Ordenadores",27/12/23,79,"0","N"
1,26,"Actos de Vandalismo","Brico-electrónica",27/12/23,91,"0","N"
1,26,"Actos de Vandalismo","Electricidad T.V.",27/12/23,78,"0","N"
1,27,"Infidelidad de Empleados","Loza Sanitaria",27/12/23,80,"0","N"
1,28,"Uso fraudulento de tarjetas","Multiservicio",27/12/23,0,"0","S"
1,28,"Uso fraudulento de tarjetas","Tejados",27/12/23,44,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Electricidad T.V.",27/12/23,78,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","No existen profesionales",27/12/23,88,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Bricolaje",27/12/23,90,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Loza Sanitaria",27/12/23,80,"0","N"
1,1,"Daños Agua","Electricidad",27/12/23,55,"0","N"
1,1,"Daños Agua","Cristaleria",27/12/23,53,"0","N"
1,1,"Daños Agua","Cerrajeria",27/12/23,52,"0","N"
1,1,"Daños Agua","Electricidad Ordenadores",27/12/23,79,"0","N"
1,1,"Daños Agua","Brico-electrónica",27/12/23,91,"0","N"
1,1,"Daños Agua","Electricidad T.V.",27/12/23,78,"0","N"
1,3,"Avería sin daños (daños agua)","Multiservicio",27/12/23,0,"0","S"
1,5,"Fuga en instalación contraincendios","Cristaleria",27/12/23,53,"0","N"
1,5,"Fuga en instalación contraincendios","Cerrajeria",27/12/23,52,"0","N"
1,5,"Fuga en instalación contraincendios","Electricidad Ordenadores",27/12/23,79,"0","N"
1,5,"Fuga en instalación contraincendios","Electricidad T.V.",27/12/23,78,"0","N"
1,6,"Lluvia","Cerrajeria",27/12/23,52,"0","N"
1,6,"Lluvia","Electricidad Ordenadores",27/12/23,79,"0","N"
1,6,"Lluvia","Brico-electrónica",27/12/23,91,"0","N"
1,6,"Lluvia","Electricidad T.V.",27/12/23,78,"0","N"
1,6,"Lluvia","No existen profesionales",27/12/23,88,"0","N"
1,6,"Lluvia","Bricolaje",27/12/23,90,"0","N"
1,6,"Lluvia","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,7,"Caida de Rayo","Multiservicio",27/12/23,0,"0","S"
1,7,"Caida de Rayo","Tejados",27/12/23,44,"0","N"
1,7,"Caida de Rayo","Antenista",27/12/23,48,"1","N"
1,7,"Caida de Rayo","Electricidad",27/12/23,55,"0","N"
1,7,"Caida de Rayo","Cristaleria",27/12/23,53,"0","N"
1,7,"Caida de Rayo","Cerrajeria",27/12/23,52,"0","N"
1,7,"Caida de Rayo","Electricidad Ordenadores",27/12/23,79,"1","N"
1,7,"Caida de Rayo","Brico-electrónica",27/12/23,91,"0","N"
1,7,"Caida de Rayo","Electricidad T.V.",27/12/23,78,"1","N"
1,7,"Caida de Rayo","No existen profesionales",27/12/23,88,"0","N"
1,7,"Caida de Rayo","Bricolaje",27/12/23,90,"0","N"
1,9,"Viento","Multiservicio",27/12/23,0,"0","S"
1,9,"Viento","Tejados",27/12/23,44,"1","N"
1,9,"Viento","Antenista",27/12/23,48,"1","N"
1,9,"Viento","Electricidad",27/12/23,55,"0","N"
1,9,"Viento","Cristaleria",27/12/23,53,"0","N"
1,9,"Viento","Cerrajeria",27/12/23,52,"0","N"
1,9,"Viento","Electricidad Ordenadores",27/12/23,79,"0","N"
1,9,"Viento","Brico-electrónica",27/12/23,91,"0","N"
1,18,"Avería sin daños (daños agua)","Cristaleria",27/12/23,53,"0","N"
1,18,"Avería sin daños (daños agua)","Cerrajeria",27/12/23,52,"0","N"
1,18,"Avería sin daños (daños agua)","Electricidad Ordenadores",27/12/23,79,"0","N"
1,18,"Avería sin daños (daños agua)","Brico-electrónica",27/12/23,91,"0","N"
1,18,"Avería sin daños (daños agua)","Electricidad T.V.",27/12/23,78,"0","N"
1,18,"Avería sin daños (daños agua)","No existen profesionales",27/12/23,88,"0","N"
1,18,"Avería sin daños (daños agua)","Bricolaje",27/12/23,90,"0","N"
1,18,"Avería sin daños (daños agua)","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,18,"Avería sin daños (daños agua)","Loza Sanitaria",27/12/23,80,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Multiservicio",27/12/23,0,"0","N"
1,186,"Atasco - Sin Daños","Antenista",27/12/23,48,"0","N"
1,186,"Atasco - Sin Daños","Cristales vitroceramica",27/12/23,83,"0","N"
1,186,"Atasco - Sin Daños","Mármol",27/12/23,57,"0","N"
1,186,"Atasco - Sin Daños","Aparatos industriales",27/12/23,93,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Tejados",27/12/23,44,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Antenista",27/12/23,48,"0","N"
1,28,"Uso fraudulento de tarjetas","Antenista",03/01/24,48,"0","N"
1,28,"Uso fraudulento de tarjetas","Electricidad",27/12/23,55,"0","N"
1,28,"Uso fraudulento de tarjetas","Cristaleria",27/12/23,53,"0","N"
1,28,"Uso fraudulento de tarjetas","Cerrajeria",27/12/23,52,"0","N"
1,28,"Uso fraudulento de tarjetas","Electricidad Ordenadores",27/12/23,79,"0","N"
1,28,"Uso fraudulento de tarjetas","Brico-electrónica",27/12/23,91,"0","N"
1,28,"Uso fraudulento de tarjetas","Electricidad T.V.",27/12/23,78,"0","N"
1,28,"Uso fraudulento de tarjetas","No existen profesionales",27/12/23,88,"0","N"
1,28,"Uso fraudulento de tarjetas","Bricolaje",27/12/23,90,"0","N"
1,28,"Uso fraudulento de tarjetas","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,29,"Rotura de Cristales o Espejos","Multiservicio",27/12/23,0,"0","N"
1,30,"Loza - Marmoles","Electricidad T.V.",27/12/23,78,"0","N"
1,30,"Loza - Marmoles","No existen profesionales",27/12/23,88,"0","N"
1,31,"Rotura de Rotulos o Letreros","Multiservicio",27/12/23,0,"0","N"
1,31,"Rotura de Rotulos o Letreros","Tejados",27/12/23,44,"0","N"
1,31,"Rotura de Rotulos o Letreros","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,32,"Rotura acuario","Cristaleria",27/12/23,53,"1","S"
1,32,"Rotura acuario","Cerrajeria",27/12/23,52,"0","N"
1,32,"Rotura acuario","Electricidad Ordenadores",27/12/23,79,"0","N"
1,32,"Rotura acuario","Brico-electrónica",27/12/23,91,"0","N"
1,33,"Rotura metacrilato","Electricidad T.V.",27/12/23,78,"0","N"
1,34,"Rotura de Placas Solares","Antenista",27/12/23,48,"0","N"
1,34,"Rotura de Placas Solares","Electricidad",27/12/23,55,"0","N"
1,34,"Rotura de Placas Solares","Cristaleria",27/12/23,53,"0","N"
1,34,"Rotura de Placas Solares","Cerrajeria",27/12/23,52,"0","N"
1,34,"Rotura de Placas Solares","Electricidad Ordenadores",27/12/23,79,"0","N"
1,34,"Rotura de Placas Solares","Brico-electrónica",27/12/23,91,"0","N"
1,34,"Rotura de Placas Solares","Electricidad T.V.",27/12/23,78,"0","N"
1,34,"Rotura de Placas Solares","No existen profesionales",27/12/23,88,"0","N"
1,34,"Rotura de Placas Solares","Bricolaje",27/12/23,90,"0","N"
1,36,"Choque o Impacto de Vehículos","Cerrajeria",27/12/23,52,"0","N"
1,36,"Choque o Impacto de Vehículos","Electricidad Ordenadores",27/12/23,79,"0","N"
1,36,"Choque o Impacto de Vehículos","Electricidad T.V.",27/12/23,78,"0","N"
1,36,"Choque o Impacto de Vehículos","No existen profesionales",27/12/23,88,"0","N"
1,36,"Choque o Impacto de Vehículos","Bricolaje",27/12/23,90,"0","N"
1,36,"Choque o Impacto de Vehículos","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,36,"Choque o Impacto de Vehículos","Loza Sanitaria",27/12/23,80,"0","N"
1,37,"Caída de Aeronaves y/o Astronaves","Multiservicio",27/12/23,0,"0","S"
1,37,"Caída de Aeronaves y/o Astronaves","Tejados",27/12/23,44,"0","N"
1,37,"Caída de Aeronaves y/o Astronaves","Antenista",27/12/23,48,"0","N"
1,37,"Caída de Aeronaves y/o Astronaves","Electricidad",27/12/23,55,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Multiservicio",27/12/23,0,"0","S"
1,38,"Caída de Árboles-Antenas-Farolas","Electricidad T.V.",27/12/23,78,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","No existen profesionales",27/12/23,88,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Bricolaje",27/12/23,90,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Loza Sanitaria",27/12/23,80,"0","N"
1,39,"Bricopartner","Multiservicio",27/12/23,0,"0","S"
1,39,"Bricopartner","Tejados",27/12/23,44,"0","N"
1,39,"Bricopartner","Antenista",27/12/23,48,"0","N"
1,39,"Bricopartner","Electricidad",27/12/23,55,"0","N"
1,39,"Bricopartner","Cristaleria",27/12/23,53,"0","N"
1,39,"Bricopartner","Cerrajeria",27/12/23,52,"0","N"
1,39,"Bricopartner","Electricidad Ordenadores",27/12/23,79,"0","N"
1,39,"Bricopartner","Brico-electrónica",27/12/23,91,"1","N"
1,39,"Bricopartner","Electricidad T.V.",27/12/23,78,"0","N"
1,39,"Bricopartner","No existen profesionales",27/12/23,88,"0","N"
1,39,"Bricopartner","Bricolaje",27/12/23,90,"1","N"
1,37,"Caída de Aeronaves y/o Astronaves","Electricidad Ordenadores",27/12/23,79,"0","N"
1,37,"Caída de Aeronaves y/o Astronaves","Brico-electrónica",27/12/23,91,"0","N"
1,37,"Caída de Aeronaves y/o Astronaves","Loza Sanitaria",27/12/23,80,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Tejados",27/12/23,44,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Antenista",27/12/23,48,"1","N"
1,38,"Caída de Árboles-Antenas-Farolas","Electricidad",27/12/23,55,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Cristaleria",27/12/23,53,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Cerrajeria",27/12/23,52,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Electricidad Ordenadores",27/12/23,79,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Brico-electrónica",27/12/23,91,"0","N"
1,39,"Bricopartner","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,39,"Bricopartner","Loza Sanitaria",27/12/23,80,"0","N"
1,40,"Otros servicios","Multiservicio",27/12/23,0,"0","S"
1,40,"Otros servicios","Tejados",27/12/23,44,"0","N"
1,40,"Otros servicios","Antenista",27/12/23,48,"0","N"
1,44,"Equipos informáticos","Electricidad Ordenadores",27/12/23,79,"1","S"
1,44,"Equipos informáticos","Brico-electrónica",27/12/23,91,"0","N"
1,44,"Equipos informáticos","Electricidad T.V.",27/12/23,78,"0","N"
1,44,"Equipos informáticos","No existen profesionales",27/12/23,88,"0","N"
1,44,"Equipos informáticos","Bricolaje",27/12/23,90,"0","N"
1,44,"Equipos informáticos","Reparacion  electrodomesticos",27/12/23,82,"0","N"
1,44,"Equipos informáticos","Loza Sanitaria",27/12/23,80,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Electricidad",27/12/23,55,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Cristaleria",27/12/23,53,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Cerrajeria",27/12/23,52,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Bricolaje",27/12/23,90,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Reparacion  electrodomesticos",27/12/23,82,"1","N"
1,48,"Explosion","Tejados",27/12/23,44,"0","N"
1,48,"Explosion","Antenista",27/12/23,48,"0","N"
1,48,"Explosion","Electricidad",27/12/23,55,"0","N"
1,48,"Explosion","Cerrajeria",27/12/23,52,"0","N"
1,48,"Explosion","Electricidad Ordenadores",27/12/23,79,"0","N"
1,48,"Explosion","No existen profesionales",27/12/23,88,"0","N"
1,48,"Explosion","Bricolaje",27/12/23,90,"0","N"
1,48,"Explosion","Reparacion  electrodomesticos",27/12/23,82,"1","N"
